timestamps,prices_0x,prices_augur,prices_basic-attention-token,prices_bitcoin,prices_bitcoin-cash,prices_chainlink,prices_compound-governance-token,prices_cosmos,prices_dai,prices_dash,prices_eos,prices_ethereum,prices_ethereum-classic,prices_kyber-network,prices_litecoin,prices_maker,prices_omisego,prices_orchid-protocol,prices_ripple,prices_stellar,prices_tezos,prices_zcash
2018-07-05,0.9983612205593028,36.161612969755154,0.23822602756416772,6537.74087162192,736.1592945362405,0.21776796276036517,,,,241.10169932602588,8.781031171288994,466.87948010075564,17.092950566225774,0.9985882400010895,82.93891309349613,552.5965913644451,8.233542632626936,,0.47642423241202114,0.2011387233985856,1.5280326087828853,174.1540550393626
2018-07-06,1.0144146791461768,38.764246555723155,0.26117519424762886,6603.29470396542,732.5336759692298,0.23321621892810293,,,,242.00149029244804,8.518765300309932,467.5901144927255,18.26988052417047,1.090062891364962,82.88463461852108,548.3697577438165,8.177603535674795,,0.47789812889261,0.20632228838674446,1.7963043296002026,175.719678656507
2018-07-07,0.9904602267312073,35.60852762085738,0.26882689777092816,6759.83608914527,769.3349626190968,0.24850625404369836,,,,246.60125688682285,8.738697049034633,481.523823511904,18.484710874963696,1.0403967473167608,84.500297388586,570.4627957553846,8.140659018338642,,0.4841518656913012,0.20700572881087803,1.8446403170813672,173.08108425063517
2018-07-08,0.9663367602765414,39.61286546020723,0.2738880268293032,6700.63547905209,748.1833691854882,0.24620046388299213,,,,243.10588822728485,8.626539455112523,483.8040307751051,18.122695413840145,1.0580015710350943,81.9422789221309,580.7025969766014,7.766479694146207,,0.47697862897457227,0.20975350012444033,2.3617966823226717,173.8901874219727
2018-07-09,0.913146789233102,37.0597382356697,0.2641328300514811,6648.256795903321,729.3600238213413,0.23487337370276348,,,,231.54522686143676,7.669746064187019,469.7022293732207,18.13851286359091,1.0826634565221345,80.14588449965042,567.7198816728928,7.250864526950795,,0.4725777304555357,0.20601307257421297,2.280764008544281,167.80273070178285
2018-07-10,0.8164371348852127,30.90851428647978,0.24420742126814618,6303.380664729323,686.4141842426217,0.21079734575469053,,,,220.38021343895934,7.165602858244446,431.76445446277353,16.08242935697989,1.0148370046882949,75.62677421441818,552.9577153893784,6.866236584762568,,0.44489385762341305,0.190916385583144,2.274072995496755,161.14472275925354
2018-07-11,0.8377623698283295,31.814390076360628,0.26340915218277977,6373.234804689936,705.0255925369519,0.20740577368344662,,,,217.32119249995026,7.1014436095854325,443.0254304264658,16.41401823573856,1.0317976295492328,77.80533081002626,562.1200099791491,6.8425057936467795,,0.4490359413004713,0.18949685540423528,2.1256143580967763,158.8200493028558
2018-07-12,0.7759563801097573,30.04932990649478,0.26716708936308714,6230.5901971047815,682.6768947948452,0.20382869258072894,,,,212.21880215138103,6.868623110709857,427.79224436391297,16.317104602136066,1.009066396352485,76.16454183765156,554.6419498769409,6.752302575144363,,0.43582934884153135,0.18418733849937596,1.8816336143548986,154.1566024023506
2018-07-13,0.9750788112695082,28.014714483929396,0.33581571002111554,6248.397313033797,693.804928589432,0.20023759506314165,,,,218.86477457078684,6.858352768231025,431.266939712935,16.280373498706595,1.0082246383284024,76.3665793452043,546.6927484338446,6.739783772528846,,0.437947096778111,0.20448117623886958,1.9957237728854356,176.29623914504737
2018-07-14,0.989064674804189,28.502803799513607,0.3160728577069719,6246.13741162634,698.9352866194947,0.19434767756135934,,,,223.5088499201787,6.8926536422321645,431.78456841825795,16.369736350116966,1.0063284272019375,75.92037921389917,547.9681820525902,6.683325022680928,,0.43841298709113163,0.2068721708558728,2.001383994766957,171.984515748143
2018-07-15,1.1028004194253374,28.51915061925381,0.3146335387698184,6349.695836710773,722.3670810412622,0.19869556888694512,,,,231.04741211324688,7.327933102761378,446.60952086822346,16.575786416507135,1.018862820043222,77.77948803826735,568.2963753488172,6.823369362738687,,0.44565990446836257,0.21888716553221227,2.2183920424369763,174.49152701699407
2018-07-16,1.1835656608079612,32.26860301626219,0.3547818551109427,6741.6919602852695,807.465418607513,0.22199338326166562,,,,245.92661332589492,8.032589186886474,478.20850696097756,17.272963585551256,1.0558990329205178,83.58247695715157,595.7172262486343,7.441214394535708,,0.48158496916250987,0.23779309239558075,2.3776087160008164,187.69012986117556
2018-07-17,1.242744628390115,34.425513385091485,0.35627658305557824,7303.373059795855,851.8883761620588,0.24786343855763954,,,,259.5448652781526,8.715781719241914,497.1775460849197,17.83451911158413,1.0039796833065657,88.61836332300527,655.1452358312972,7.8573719115167275,,0.5041827999420894,0.2522879218321339,2.4802735787066057,208.23835092156375
2018-07-18,1.206568537813115,33.78204343223825,0.35356084291548245,7334.771372076191,824.1640798441795,0.2371512267007585,,,,264.5564232520357,8.52892052160699,475.9901579076109,17.19326341129819,1.031207518506845,85.91424186886717,638.7690289605534,7.865952924714011,,0.4841949598838564,0.2990465278976267,2.3549783792403733,207.75776031564354
2018-07-19,1.2495807420427298,30.33877698960063,0.3356834295508713,7442.800738748321,821.511201956279,0.22786025816928343,,,,259.60825656884657,8.31382926585486,464.78994267592014,17.294483959538983,1.0525250009429032,85.64467236695619,611.5680791445479,7.560140310271071,,0.4755518895242561,0.3042174592627683,2.2982548308258104,198.64664636939116
2018-07-20,1.0604287823823564,28.462832314661295,0.3128318082371617,7331.871523239401,764.38914493222,0.21593573704741048,,,,247.09351393898845,7.819520226766101,447.2032909319223,16.060720702596164,0.9304591520146016,81.61309394835128,590.1436052712951,6.7311094239880855,,0.4459423273280479,0.2698409097754252,2.087353114850176,183.74756521377248
2018-07-21,1.1452126365872584,29.79842851453614,0.32351790165779687,7379.137271821949,787.9126842302461,0.221273813063886,,,,254.36030388959014,7.952379587164865,458.0790283587359,16.226166001075885,0.9358960612072906,83.0640788116837,607.8776757942426,6.966415528766774,,0.4541505104533904,0.2908657962291301,2.193720231404076,188.72966400995443
2018-07-22,1.1246529773198755,35.53544602808841,0.32452902994218635,7395.8664054401,786.1705987625496,0.20329975195455322,,,,250.20235173504798,7.804941963303206,455.5332019326154,16.156398998167425,0.9258525570960479,82.0161567953785,596.8382003457216,7.150340578761721,,0.44875320806011076,0.2837417443352276,2.2268116759345165,191.46832993776493
2018-07-23,1.133013373006296,32.24021781698089,0.3477931972575557,7704.99567890457,782.7212598880848,0.19593845336051155,,,,242.20585300859767,7.863258018814292,447.92137912561867,16.018494657235046,0.915825721322758,81.62616683060358,588.7599138738908,6.778395348594857,,0.4450601835926384,0.28491744314251494,2.217565897883201,191.77760885861528
2018-07-24,1.111194241608373,30.493731468640533,0.3478788395459776,8422.37392335148,869.4686363273953,0.20205483952476483,,,,253.8643879487741,8.564671317235948,477.2092716797165,16.600349019259028,0.9189464781279211,89.01009936891931,632.8744061794515,7.148867217060887,,0.4580777946748731,0.30037312082438533,2.1690898967114274,222.01436487274307
2018-07-25,1.1710347603022477,29.969849084438543,0.3301598323721272,8144.553482041877,829.6900483575508,0.2438325815851538,,,,246.4298303291978,8.442433720380352,468.73749232171497,16.433285997191692,0.9192079734024202,86.23869663580359,637.044851976732,7.111782856526659,,0.45866430297770966,0.3319395081082451,2.1283874094084294,221.45285600840273
2018-07-26,1.0837181947685315,29.907159291267313,0.3049282204468794,7929.079243602936,803.3946978922216,0.2509995446336331,,,,241.93711757767244,8.248300409272433,460.8693339260698,16.66635699471993,0.893905390000919,83.36509885631389,632.5245200829404,6.81978255114893,,0.4487912781165996,0.30850030243376203,2.061315175328334,217.77035071060882
2018-07-27,1.146514129648548,30.529096244219406,0.3239505995240606,8145.333168120666,815.9651900268733,0.2666973383797636,,,,244.25245931093693,8.386344987699609,467.9579265520383,16.930061850683483,0.906526038545947,84.03873523998385,644.387779306886,6.969062463677757,,0.452254668556906,0.31596759040667527,2.113234767549601,219.57150248182478
2018-07-28,1.2394486424146653,30.13431785216256,0.32722344384393426,8192.13570223742,819.285896732995,0.2797779641138054,,,,240.59914915642233,8.32721335061069,465.8991552657435,16.96412845466878,0.9086399382490826,83.52861052815953,623.6934414425474,6.904694490502301,,0.45454442284945107,0.313371170183226,2.1056845791181047,220.01636912448646
2018-07-29,1.1919315408670397,30.359772179501466,0.3140124524111519,8197.593575814208,829.3186403239325,0.3280443794920333,,,,239.85650632843087,8.338075081697577,466.41922911559277,16.867767433245657,0.8973575116702093,83.78014669422129,648.408694343904,6.8199947206133995,,0.4528507343740088,0.3077818690081689,2.1071373993487303,218.47380825012334
2018-07-30,1.1555795687414014,31.317547060285424,0.3045655721569554,8185.921138302329,816.5565662583876,0.3182034417973916,,,,235.60006884552706,7.762072739016213,458.080921209812,17.17542204751913,0.8622960244628595,82.71207012616975,634.8333863358148,6.691768472998618,,0.4465192649086967,0.29613323101143146,2.145322179882561,215.77878966865745
2018-07-31,1.0926618761577531,30.124214824421028,0.27590279866252365,7738.249304586212,775.8930567943974,0.29319402265998523,,,,218.0418258296246,7.340815017913961,432.3501179219696,16.2142373504125,0.7967684434276743,78.74951517633932,604.4469158806373,6.100959499436433,,0.43543457562142046,0.2779202413379784,1.9492356526373864,208.58893619028777
2018-08-01,1.0538344277752738,30.068693618609306,0.277795484790209,7612.300753683117,767.3103223640031,0.2880413038766936,,,,218.77896116305115,7.2505496388017825,417.27540676628155,15.471044147624099,0.7501215783825136,77.76038403039676,584.5091582336778,5.9024618907817485,,0.44729845576933375,0.27770369047440197,1.889559669347092,197.32127601124762
2018-08-02,0.9528546301672582,29.462235783377295,0.26836791830104745,7540.633150617145,732.4007471712257,0.30907967473324616,,,,210.7615362264392,7.038430796060087,410.9251331069581,14.973204974341607,0.7086589286087993,76.09387855925789,565.5976628337697,5.513505311414015,,0.4311476932093057,0.2598614788482173,1.72199604446513,186.5010833612736
2018-08-03,0.9610355850818082,29.481297914325452,0.2650678229108517,7411.66638248389,723.0707591736685,0.2865205314356897,,,,211.15793572803702,7.184703471759126,417.35539322792266,16.53977310540127,0.7096381035481816,77.48498327675276,553.3151351694512,5.429930832389612,,0.4409187818195647,0.2570358144005087,1.8457969482793726,185.7282319169595
2018-08-04,0.938614538310032,27.9407397033014,0.24717429719333062,7009.012011793916,693.9674270862416,0.25808427890651753,,,,202.81859049373043,6.974628493583881,406.8839911959127,16.42691753944183,0.6782366586090984,73.0757814171322,544.3350733403532,5.3397359008888206,,0.43004948561222806,0.24044373593939267,1.890209432316914,174.61948747628608
2018-08-05,0.9584407300331704,28.473438308105298,0.25063849377591996,7036.60933127318,711.4155013026674,0.25299567582717164,,,,206.23017799209802,7.036760443468439,409.16493540460897,17.69956627953646,0.6890991748359816,74.4770255251732,559.6138898884797,5.446518798782961,,0.43447367117237534,0.24428840732507484,1.8550777640265623,178.82380508268122
2018-08-06,0.9455868610742247,28.03084206070614,0.269725088654237,6926.116778774001,690.6640699910927,0.2358229296197572,,,,199.58034422410054,7.0566875672949205,404.81719789129863,18.684661383282467,0.6667674889265982,73.55085898215239,541.1952800462881,5.182710548310716,,0.4133342092283022,0.23303398410686973,1.8202343638613667,181.3993308053759
2018-08-07,0.9026068285983959,26.737245127172795,0.26824643871622755,6711.73242235858,655.4693387230219,0.23401732523156177,,,,187.0443260338586,6.575162527460964,377.75090114785144,17.231361877676296,0.6961408941601033,67.95803447567721,517.7057516272212,4.782197065913034,,0.38018655211349806,0.23024532247706872,1.78168086820639,178.1254572615207
2018-08-08,0.8430123480020528,22.432632536781416,0.22026207537611023,6259.527709667595,582.2943561068987,0.2294017402677167,,,,172.21309398970226,5.546755614061526,353.6461229266765,15.041994020492837,0.5466916380849018,62.032497945875505,506.8264762033262,4.401823102069665,,0.3317368870611741,0.19822446975243516,1.6050954176269354,159.65417525961158
2018-08-09,0.9355808599097557,25.810056266864933,0.24645744467425648,6531.249786737056,607.1688375629642,0.2760343358008149,,,,183.01289520641166,5.7747330076699015,363.6851798621928,15.020807305312694,0.5683653609197239,63.38488958413615,510.14636978013544,4.7723489913337005,,0.3462053831045791,0.22106054066258993,1.6772179191743455,173.89991383552928
2018-08-10,0.8628213240852698,23.19197242189576,0.22159963161753848,6166.590417501742,570.3301679324579,0.27441628010924873,,,,168.41377764783266,5.255339983556775,332.49243311549486,14.263147209414935,0.533831208782776,59.042901543562294,483.7851408504463,4.3422986798036245,,0.320764594563243,0.22469337414846577,1.5767328597344032,160.23395411532823
2018-08-11,0.8486642741017217,20.701827793417742,0.2183556631882486,6205.218479944854,557.1743547354348,0.27020652751835555,,,,165.9825786783527,4.955161818968542,317.3144774285816,13.14142858639738,0.49318241554283754,57.780590797107635,469.50289244643346,4.118923276233462,,0.30066296993965713,0.2178366772189648,1.5470979793524622,156.63681756269085
2018-08-12,0.8647288627094686,20.97740809890676,0.21101558674781415,6318.407221774424,572.2029594285556,0.284509887088928,,,,167.34302881620954,5.002582518816994,317.9561130787788,13.170041228161232,0.4885918978711385,59.35194676139205,472.49971588930964,4.041535610660129,,0.29711500180609407,0.22325949953795654,1.5260510057457406,157.37133991482145
2018-08-13,0.766038557716729,19.05228764075552,0.18961013027485693,6283.99625058153,532.9362286887025,0.2612684609489953,,,,144.54043640710094,4.6167387036525716,284.9586646577589,12.072925943278578,0.4114676003628995,56.780133830989854,433.0222184558454,3.610593745581555,,0.27917264750023035,0.22403746544591627,1.3557057572422129,143.38145205220093
2018-08-14,0.6763039976685118,16.27936137460499,0.18836157821085311,6212.2260400556115,511.3460081414212,0.2714433020946422,,,,138.23305071113228,4.556318127565645,277.7460166184284,11.631464427061402,0.4114948145577687,54.17861746304281,404.6839513320656,3.570291729426938,,0.2739365573815652,0.2167149779768452,1.3106130728782457,133.62311619374321
2018-08-15,0.685910650198535,16.556767494870762,0.18748802308719908,6267.76870877378,512.2854243994719,0.2572453382130778,,,,153.45816034406772,4.634593708107334,281.1411931356025,13.028617036047661,0.42531314655187125,54.28578740628325,405.0432127790632,3.569675442405588,,0.2816796138691155,0.21389781181109985,1.4519993999048246,135.41702558742693
2018-08-16,0.7152010084612573,16.80339849943791,0.19484195877149194,6309.385226218996,516.723664717542,0.2665227641744966,,,,150.85317819834574,4.5075427432850095,286.3202214369417,13.954190266841346,0.4291561201063541,55.20215352923152,419.5285528282079,3.6762385629975003,,0.29235691031813965,0.21570635262124588,1.377623261056174,139.69760495451405
2018-08-17,0.8237839300935929,19.39606971293863,0.22503060244827686,6566.715163377382,592.8058696987122,0.29186990625943454,,,,166.6328325981318,5.495476806249475,314.79325272659554,14.40568847215821,0.49667158098763015,61.471765157134705,441.3659546827475,4.4191345166627425,,0.3659425085627602,0.23827658146977218,1.4816949338213148,152.58989782640697
2018-08-18,0.748185922919533,18.111434254652856,0.20684807492768573,6382.0605914076095,554.0291565727749,0.2702307785563211,,,,151.72572755577426,5.07666695102031,293.17699177790365,13.202318353464818,0.4557327057454767,57.031847928348306,432.7386233732354,4.0628310219572965,,0.32636428053985966,0.22364809915860617,1.3913692190827471,142.98112534537893
2018-08-19,0.7607903192629853,18.64794875305118,0.22150602345539647,6475.494019667379,571.7733828624521,0.3007518507660273,,,,154.50110793467567,5.281775201512398,299.4351225630472,13.288873330396928,0.47312363816201375,57.80860252134772,451.0267687860397,4.145755198407524,,0.3437034751291751,0.2239452612340352,1.4022222065095822,143.77136741975195
2018-08-20,0.7091053688439747,17.707399809703936,0.19547849775263904,6242.8824384007985,509.9071084710416,0.28946956438599253,,,,141.72457435817327,4.7349924519617685,271.06155217805997,12.493082842094694,0.4291914257550808,53.755702649273786,422.5670678388269,3.719885058185781,,0.31849139623777956,0.21208496681055355,1.489929063593698,130.55423547380806
2018-08-21,0.6798609922719003,19.364352200152265,0.21309244258216975,6467.271730309675,535.8189757552557,0.30918948353166625,,,,141.7599144092887,4.897760638645068,280.3747171450871,12.712358222870265,0.49479584766186185,56.463118475841824,435.7990353886801,3.816451432485695,,0.33463304246761144,0.219184176107629,1.3741221197859248,134.23068820693706
2018-08-22,0.6644209129281383,18.540716753079398,0.19673961073088167,6336.6563271087025,518.1907845874326,0.31228607280399795,,,,136.19268401673025,4.7011535456884355,269.2483994291051,12.166826634577681,0.44817286829783437,55.326815892250785,402.4141887151628,3.5130668334704827,,0.3193222552345032,0.20774313692717122,1.2987125739907055,129.48516015308917
2018-08-23,0.7124772274415255,19.087730712395103,0.2075957049088817,6521.065718268509,530.84288356706,0.32035983043210114,,,,140.54992447007572,4.911363390102454,275.80838507029057,12.504760297719502,0.4845694495755718,57.31467691123398,420.7300110335382,3.6721681604874976,,0.3274691863814143,0.218383815315938,1.3244913115692187,133.01715882492303
2018-08-24,0.7274914256022914,18.932388109998037,0.20971061634011617,6684.379144206679,533.4067805574831,0.33648093761172704,,,,145.04172981683922,5.049457743348026,281.7346420014112,12.543105054295541,0.5029021137100435,57.85015609491277,436.1617717831452,3.812893856239336,,0.32729258279553575,0.21830366467944537,1.381189366359941,140.58989525134123
2018-08-25,0.6899333294085077,19.129817753874434,0.2111042663564542,6736.036057516459,537.8047717281022,0.31771276498953316,,,,144.78720396863136,5.0378953692376784,277.96671056981506,12.526221461316725,0.5088237802104432,57.8920655675577,433.1979293471294,3.8367060560284325,,0.32802231307315555,0.21864927244863944,1.3880104400109234,138.8211717651121
2018-08-26,0.7125960695521243,19.339689973318844,0.2088428002531106,6728.2880026290095,523.9650429931393,0.327476783930817,,,,141.46549170363045,4.952184316721745,273.50341418810274,12.49255419481104,0.5208180317793032,56.96336838677555,429.4607675230984,3.8177838046669246,,0.32358914015941737,0.21261167535378037,1.3288575216015293,135.97155428065346
2018-08-27,0.8067267865762455,20.077732726053043,0.22384769002786223,6911.096028949572,549.7629132990086,0.33589354706240415,,,,184.87630011841986,5.3805488416316365,286.9611037603499,12.690747209935063,0.606969340542045,60.67650710315033,448.62101448798285,4.182702439585819,,0.3383181301154409,0.22594978301634594,1.4034241845465443,151.78357572741592
2018-08-28,0.8103093959608799,21.01018102855008,0.23441866811221057,7075.9834051051,567.7260283148879,0.3361920691532148,,,,194.4081064114603,5.925714646749267,296.29612763685776,13.25322993551882,0.5759237378492885,63.36461190948327,458.3247498071107,4.47247900138607,,0.35239789363432517,0.23460986311682622,1.423524999824125,155.68722021294087
2018-08-29,0.8000924456293944,20.641689387243897,0.22242493488067458,7046.748947280631,554.8454747349963,0.3084565688595027,,,,189.05832457384963,6.1383187739585825,288.5053605724647,13.021255335123845,0.5594597768715674,61.68645768582151,449.88927036319143,4.364070635383411,,0.34466053251451045,0.22400783255336806,1.3875258796377432,153.70142967506357
2018-08-30,0.7572256371765643,19.93129278012397,0.21364321047012233,7024.14510718162,540.3970610618114,0.3022887034633034,,,,183.6966335522688,6.076286824525676,285.1028726269231,12.875319653446688,0.5373750082026326,60.18044433095889,441.52702338557435,4.214209812470368,,0.33556185746703293,0.2212740665855988,1.3623489513228442,150.05901955327204
2018-08-31,0.7650900497325578,19.511756111496656,0.2173241872388571,7027.631279401852,543.4346767416558,0.3290794699844154,,,,194.57165462909646,6.417742699418948,282.22317870221497,12.763188515327977,0.5436974318910784,62.05226226060779,460.4756408711124,4.231229799564749,,0.33551950320835444,0.22120794785210318,1.396804661173927,150.176768269967
2018-09-01,0.8054457987180972,20.37233077300055,0.22836951169628306,7211.270767868822,618.5186255488129,0.33531643949692513,,,,220.3520197324385,6.665867470931576,295.6461617616964,13.207262079937243,0.5561556782532012,66.46681114325837,485.63679856711616,4.52012888875081,,0.34798281799922076,0.22979113829345896,1.4279491131981952,157.68411365372458
2018-09-02,0.7943556741607951,20.17623473094281,0.23158008139829556,7305.272801003753,649.2782931962621,0.31186632115723195,,,,212.20387497363114,6.615882794999515,294.5856884801363,13.334335888884524,0.5414563288783504,66.2084804651583,510.7620880753347,4.349838963027657,,0.34265406398759846,0.2248762222417414,1.4213170311969217,155.18425114026877
2018-09-03,0.7867889935054434,20.530731474608206,0.22774252066281728,7260.897516647864,628.0236674820916,0.3038789480255549,,,,217.1306432824844,6.466299584344869,288.85282563770716,14.05447317126168,0.5250984218646723,65.37599692662027,485.3552558698656,4.366119899120754,,0.3357545478069385,0.22073685708808982,1.407521515769863,157.26288180070117
2018-09-04,0.7986423070929426,20.77325434793869,0.22784618432574885,7359.462992923027,626.2309735015203,0.2973778928631896,,,,216.72186510584328,6.468298975304784,285.4857566471215,13.962386793181222,0.522739836122958,67.65593730109187,470.6411696974365,4.8103577397307005,,0.3308121774807694,0.2314748754166804,1.423347007817127,156.38962058785458
2018-09-05,0.6380048667645942,17.606789018269996,0.1853268393815557,6764.926773778225,530.1596178199477,0.2719092787370237,,,,174.10207331870498,5.2213049462401715,232.59576871683151,11.939208629305764,0.43040319327868193,59.01983513695286,420.9705419864934,3.819803467117026,,0.2814681761478718,0.20667157384965998,1.3081790284422203,133.83563570112526
2018-09-06,0.6729148491539325,16.535228923960084,0.18233119461462619,6498.2796126096555,518.1099242034317,0.2721175235323507,,,,180.82031002905737,5.224405140101067,229.37495804862965,11.980704185895233,0.43762132339443227,57.41658645072138,393.5223752543318,3.9372526772859193,,0.30148935196335885,0.2067394192225534,1.2373807225970432,131.6280411300454
2018-09-07,0.6290095691660753,15.404976149160602,0.17293348531812694,6397.81887024023,496.85165581263817,0.25865411679548655,,,,186.4416344326905,5.061541696260189,215.43223745188737,11.60440089532059,0.4286840533608183,55.757006366829266,387.40052430654,3.6783885059368147,,0.2893650523023391,0.20550574392950965,1.2190890482470123,125.21178920283175
2018-09-08,0.5730882494968924,14.154061833831594,0.15248778392627735,6181.19445075213,473.27010377063306,0.24196644342657844,,,,185.35693711816282,4.740035851424469,196.8653868522827,10.98114862474935,0.39177666078712503,53.02124421259357,348.29925815199783,3.3839514955666257,,0.2745819954620263,0.19430169276374518,1.1438535027402412,121.54545064127427
2018-09-09,0.5777548167993696,14.589981058477171,0.1563747489604622,6260.764806062476,478.4826452597796,0.23952734743888973,,,,193.20752328171523,4.951506234631092,195.87733831990175,11.201946930255426,0.3860742640482182,54.78760162031557,339.7575263624387,3.410817745314544,,0.27749808014040456,0.19163945267840915,1.1896298174898572,119.51411990958792
2018-09-10,0.5573126795976142,14.206031468252768,0.1523076522214408,6308.135474616629,465.01316325662225,0.247885374655316,,,,201.03260435944043,5.023992317168051,196.3615326706261,11.291787497197873,0.379242572449016,54.30349828358563,338.68602936258833,3.4738141627089076,,0.2688117095167822,0.19020353966298362,1.4047106738425272,119.56771969366993
2018-09-11,0.5158324258941396,13.974026604820367,0.14783241029365618,6278.917069628559,438.60603441735066,0.2600722607564526,,,,187.0979014327007,4.958546840107045,184.08223182704117,11.196453285997592,0.35656918281880223,51.73932424571115,331.79922526450446,3.1820437187948807,,0.26383639351660326,0.20102196195951047,1.2919500707014233,112.14192943286295
2018-09-12,0.5150050327663976,13.244992496765054,0.15526927782567557,6330.574238022664,432.6553031791928,0.2540509654170261,,,,185.3488630690576,4.937849444262598,182.94557625329006,10.675169059325821,0.3437464478629329,51.78280103815827,310.5057328701263,3.291062556423513,,0.27015110727100333,0.19770646872098302,1.2413538745315087,110.8384534443584
2018-09-13,0.545193498800741,13.763215775976876,0.1636423849498069,6486.461630393616,465.3560064224823,0.27187717512185977,,,,192.52209945366928,5.4279142547493615,211.82672748652598,11.155565545431658,0.3823937258101286,54.570767626819254,352.2805187878246,3.4221708793017163,,0.28081593329265214,0.20808725095071223,1.334601248277874,118.71258317259802
2018-09-14,0.5761230763401951,13.565021890025552,0.15813095596572593,6500.01225461663,449.1117857057471,0.2687263108132249,,,,191.14246397795975,5.251444182275086,211.3835617204549,10.998406968635893,0.3843638995288446,56.62711647707097,413.20922785237974,3.439907956864309,,0.2768805465013173,0.20178341591002652,1.5676682399729729,119.10659776415288
2018-09-15,0.5795994618993993,13.238381871416419,0.16398989046667342,6530.221146234664,450.76062776253724,0.2695197004083451,,,,191.71891102321172,5.406226893557631,223.05308230390335,11.364748637926182,0.3913101065445151,56.70904368337579,429.87994932075446,3.520563306781265,,0.28188391766658527,0.20396272584006298,1.6319469873816246,121.19070812765801
2018-09-16,0.5689100996735089,13.495205069112858,0.16275442235608809,6506.248493217292,450.1617707017686,0.27403210455531446,,,,192.58370545787224,5.414986989539047,220.1415794346937,11.186133778824585,0.37654493321516996,56.82796365233116,418.124590961959,3.4163866890924894,,0.28120383977383406,0.20199206355990573,1.6747791222996131,118.80040251754035
2018-09-17,0.5126965378009201,12.15950422977277,0.1473803537667134,6250.121727322729,418.66751930311375,0.2681488707949901,,,,183.62011084341808,4.853547568471922,196.5766097002653,10.281701352433693,0.36497299730349947,52.24179094005507,385.39424242106355,3.0894901897683806,,0.2713479055110803,0.1960733911468825,1.4931205882873366,108.03959096936336
2018-09-18,0.5255788901852377,12.74524669387172,0.15009723578989767,6347.069255451608,436.10695310575466,0.2911254680161462,,,,190.58027163721815,5.09379305713943,210.15069647518163,10.594846089390355,0.36913748754374986,54.21421559464914,435.4416026338219,3.1684830755878375,,0.32195017453398533,0.20879103397395254,1.5317987243506388,112.21653308322763
2018-09-19,0.5265220910773271,12.44741038006069,0.14748541702742823,6383.753841158382,427.3762084728642,0.329616664207829,,,,191.31996612201613,5.227515057399546,209.1425267776257,10.785785013767114,0.3696830237346416,54.194748025225294,406.0143473525391,3.1378320077846054,,0.3260046139961996,0.2063365517851489,1.5335800051417392,113.40421331588169
2018-09-20,0.5675968086463502,13.142830572825732,0.1642515979209273,6491.885242276883,457.4458200686559,0.35368066941017295,,,,200.7401808501661,5.735179124421194,224.38097767293752,11.165470154121225,0.3907945338998757,56.53424637987206,413.29399756179305,3.3323137281002175,,0.449615904974841,0.23155591490810182,1.706975086277385,120.34505990243547
2018-09-21,0.6397340101239922,14.317975486026922,0.1824143337399751,6753.8344721403255,500.83433690019746,0.3546441149043612,,,,209.19743993219103,6.168301812299933,247.41001789452824,11.691994032110806,0.4166274668229451,60.81121246596782,440.0616948220162,3.6905333824018762,,0.5654185509177353,0.24980435186637903,1.6726500185203792,126.40524501649385
2018-09-22,0.6202791564732588,13.704708268592112,0.17790019876140076,6747.032172960024,487.99898909394716,0.34012531237195404,,,,206.14782181777778,5.969638246528819,241.8437317592413,11.476948563624218,0.4010407032111359,60.83230423824449,452.127749275263,3.5756678956616,,0.573448623200497,0.24071186344971432,1.6747668572673724,124.30599346772583
2018-09-23,0.6444971676428064,13.606679805265742,0.17785795134668883,6711.029451815934,492.587361014567,0.34455071168381385,,,,205.25801911052685,6.037670155515222,244.7847954629194,11.646844969289713,0.4037229821192077,61.57470620174388,462.14000414628293,3.634784451418221,,0.572512681200384,0.2821793414279111,1.7098776898631396,130.83789097486857
2018-09-24,0.6592792160119054,13.214945179503914,0.16148096499322048,6596.187313045577,462.21502585899185,0.33435767671154804,,,,197.76997960738876,5.678681095369023,228.34091150907454,11.026441487954177,0.37938205471256636,57.97125569760776,451.30171686103813,3.4050207721720755,,0.4944318777867952,0.25892738219781114,1.6351031413186328,138.87772921184094
2018-09-25,0.6554698813316584,13.050439732984385,0.1617772054736889,6441.311544542553,445.7091241685091,0.3266724427681221,,,,189.73148888766505,5.393521083023638,219.50434375691938,11.078038446476175,0.3687354395788093,57.76468074036215,439.86470999760866,3.387951618621468,,0.5281232616151041,0.2529011056727141,1.5216669463842574,135.09237868013662
2018-09-26,0.6470577717858295,12.809402995249776,0.17276331843299825,6462.795635292239,515.0588202791347,0.35160956925108533,,,,184.26265599212954,5.552435900574337,214.9793802543281,10.958747336601052,0.3712268426087859,57.337685316849175,442.42560680012156,3.3572914853745237,,0.5149985655194846,0.2449169898386489,1.4729486613197915,132.5553100350218
2018-09-27,0.685906303395842,13.484190024314971,0.1761817046945099,6704.704245729721,565.3989262764876,0.3466424802765345,,,,195.0281946405346,5.828422257176287,229.22195926025518,11.444470828490626,0.37674497469282475,63.30999919595229,468.93587233344,3.654622479366036,,0.5423211153226617,0.2607275233819006,1.4456258329890264,144.08337057042485
